repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
673412924,modelscope/ms-swift,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 600+ LLMs (Qwen3.8, DeepSeek-V4, GLM-5.1, InternLM3, Llama4, ...) and 300+ MLLMs (Qwen3-VL, Qwen3-Omni, InternVL3.5, Ovis2.5, GLM5.3, Gemma4, Llava, Phi4, ...) (AAAI 2025).",15723,224,1702,577,Apache-2.0,false,2026-09-24,13.69,14.63,"[142.65,144.62,123.77,117.91,104.07,97.84,67.11,57.88,37.95,24.22,18.68,13.69]","[144.62, 123.77, 117.91, 104.07, 97.84, 67.11, 57.88, 37.95, 24.22, 18.68, 13.69, 14.63]",10,Python,2023-08-01,"deepseek,embedding,glm,grpo,internvl,kimi,liger,llama,llm,lora,megatron,moe,multimodal,peft,qwen,qwen3,qwen3-omni,qwen3-vl,reranker,sft",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，14,973 stars，最近可用 OpenRank 22.32。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
725205304,unslothai/unsloth,"Local UI to run and train LLMs and diffusion models. Supports GGUF, MLX, Qwen3.8, DeepSeek-V4, MiniMax-H3, Gemma 4, FLUX and more.",76701,335,7025,1292,Apache-2.0,false,2026-09-24,28.52,28.53,"[85.45,72.9,63.93,59.17,62.49,53.3,38.65,49.81,45.06,40.08,38.53,28.52]","[72.9, 63.93, 59.17, 62.49, 53.3, 38.65, 49.81, 45.06, 40.08, 38.53, 28.52, 28.53]",13,Python,2023-11-29,"agent,ai,chatgpt,deepseek,fine-tuning,gemma,image-generation,llama,llm,llms,openai,python,qwen,reinforcement-learning,self-hosted,stable-diffusion,text-to-speech,tts,ui,unsloth",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，69,015 stars，最近可用 OpenRank 42.76。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
646410686,hiyouga/LlamaFactory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),75003,282,9188,1157,Apache-2.0,false,2026-09-14,,7.71,"[105.06,79.56,55.45,44.04,40.39,36.8,25.72,19.31,16.38,14.31,5.48,null]","[79.56, 55.45, 44.04, 40.39, 36.8, 25.72, 19.31, 16.38, 14.31, 5.48, null, 7.71]",1,Python,2023-05-28,"agent,ai,deepseek,fine-tuning,gemma,gpt,instruction-tuning,large-language-models,llama,llama3,llm,lora,moe,nlp,peft,qlora,quantization,qwen,rlhf,transformers",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，73,582 stars，最近可用 OpenRank 6.19。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
658928958,ollama/ollama,"Get up and running with Kimi, GLM, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",181602,451,17990,4066,MIT,false,2026-09-24,167.01,75.39,"[305.53,241.51,239.99,230.8,208.74,202.57,216.92,242.09,270.02,230.61,248.76,167.01]","[241.51, 239.99, 230.8, 208.74, 202.57, 216.92, 242.09, 270.02, 230.61, 248.76, 167.01, 75.39]",152,Go,2023-06-26,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",keep,Model Infra,Serving · Deploy,"当前图中的 Serving · Deploy 代表项目；仓库仍在维护，177,103 stars，最近可用 OpenRank 187.55。",该区只保留部署入口和 serving control plane，不与底层 inference engine 重复。,ok,,
942206898,ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,8155,405,1617,1564,NOASSERTION,false,2026-09-24,115.92,95.31,"[151.15,151.5,153.69,153.06,150.3,152.61,159.09,171.21,173.74,167.43,141.32,115.92]","[151.5, 153.69, 153.06, 150.3, 152.61, 159.09, 171.21, 173.74, 167.43, 141.32, 115.92, 95.31]",62,Rust,2025-03-03,"diffusion,disaggregated-serving,kubernetes,llm-inference,omni,routing-engine,rust,sglang,tensorrt-llm,vllm",keep,Model Infra,Serving · Deploy,"当前图中的 Serving · Deploy 代表项目；仓库仍在维护，7,608 stars，最近可用 OpenRank 170.51。",该区只保留部署入口和 serving control plane，不与底层 inference engine 重复。,ok,,
653496050,xorbitsai/inference,"Swap GPT for any LLM by changing a single line of code. Xinference lets you run open-source, speech, and multimodal models on cloud, on-prem, or your laptop — all through one unified, production-ready inference API.",9591,168,867,34,Apache-2.0,false,2026-09-23,6.32,10.29,"[62.59,45.38,37.24,34.59,29.45,27.79,25.69,15.16,14.44,9.58,7.84,6.32]","[45.38, 37.24, 34.59, 29.45, 27.79, 25.69, 15.16, 14.44, 9.58, 7.84, 6.32, 10.29]",6,Python,2023-06-14,"artificial-intelligence,deployment,diffusers,gemma,glm,glm-5-3,inference,kimi,kimi-k3,llama-cpp,llamacpp,llm,machine-learning,openai-api,pytorch,qwen,sglang,transformers,vllm,whisper",remove,Model Infra,Serving · Deploy,Serving · Deploy 已有 Ollama、Dynamo 和 llm-d，Xorbits Inference 的近期社区信号相对较弱。,项目仍有部署价值；本次下架主要是控制 serving 区密度。,ok,,
833306239,containers/ramalama,"RamaLama is an open-source developer tool that simplifies the local serving of AI models from any source and facilitates their use for inference in production, all through the familiar language of containers.",3059,137,371,117,MIT,false,2026-09-24,5.22,6.95,"[43.02,37.44,32.24,28.43,24.94,22.68,18.93,17.79,17.45,12.44,9.04,5.22]","[37.44, 32.24, 28.43, 24.94, 22.68, 18.93, 17.79, 17.45, 12.44, 9.04, 5.22, 6.95]",1,Python,2024-07-24,"ai,containers,cuda,hacktoberfest,hip,inference-server,intel,llamacpp,llm,podman,vllm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；2,976 stars，最近可用 OpenRank 8.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
799049436,gpustack/gpustack,"A GPU cluster manager for high-performance AI model serving (vLLM, SGLang) and on-demand SSH-accessible GPU instances.",5755,56,661,707,Apache-2.0,false,2026-09-24,14.44,13.32,"[49.02,40.31,36.85,43.63,56.02,51.16,41.18,43.32,32.02,24.09,21.31,14.44]","[40.31, 36.85, 43.63, 56.02, 51.16, 41.18, 43.32, 32.02, 24.09, 21.31, 14.44, 13.32]",5,Python,2024-05-11,"ascend,cuda,deepseek,distributed-inference,genai,high-performance-inference,inference,llama,llm,llm-inference,llm-serving,maas,mindie,openai,qwen,rocm,sglang,vllm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；5,397 stars，最近可用 OpenRank 26.62，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
599547518,vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,92623,452,22615,8380,Apache-2.0,false,2026-09-24,189.08,148.64,"[762.07,764.83,697.99,674.73,620.83,586.12,560.08,507.78,446.03,360.39,274.25,189.08]","[764.83, 697.99, 674.73, 620.83, 586.12, 560.08, 507.78, 446.03, 360.39, 274.25, 189.08, 148.64]",164,Python,2023-02-09,"amd,blackwell,cuda,deepseek,deepseek-v3,gpt,gpt-oss,inference,kimi,llama,llm,llm-serving,model-serving,moe,openai,pytorch,qwen,qwen3,tpu,transformer",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，87,453 stars，最近可用 OpenRank 307.32。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
740303686,sgl-project/sglang,SGLang is a high-performance serving framework for large language models and multimodal models.,36403,450,9121,5409,Apache-2.0,false,2026-09-24,215.0,160.3,"[406.94,434.55,415.14,440.36,463.56,469.22,425.68,392.12,360.89,322.31,263.19,215.0]","[434.55, 415.14, 440.36, 463.56, 469.22, 425.68, 392.12, 360.89, 322.31, 263.19, 215.0, 160.3]",112,Python,2024-01-08,"attention,blackwell,cuda,deepseek,diffusion,glm,gpt-oss,inference,llama,llm,minimax,moe,qwen,qwen-image,reinforcement-learning,transformer,vlm,wan",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，30,852 stars，最近可用 OpenRank 314.95。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
679366051,NVIDIA/TensorRT-LLM,TensorRT LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and supports state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT LLM also contains components to create Python and C++ runtimes that orchestrate the inference execution in a performant way.,14710,421,2771,1502,NOASSERTION,false,2026-09-24,145.76,138.69,"[314.49,309.07,295.11,293.49,298.25,300.45,281.85,276.53,272.23,266.5,214.2,145.76]","[309.07, 295.11, 293.49, 298.25, 300.45, 281.85, 276.53, 272.23, 266.5, 214.2, 145.76, 138.69]",77,Python,2023-08-16,"blackwell,cuda,llm-serving,moe,pytorch",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，14,235 stars，最近可用 OpenRank 215.38。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
612354784,ggml-org/llama.cpp,LLM inference in C/C++,129423,447,23685,2532,MIT,false,2026-09-24,90.46,80.9,"[293.89,268.53,242.87,264.39,263.88,243.8,234.98,224.73,216.77,186.81,142.46,90.46]","[268.53, 242.87, 264.39, 263.88, 243.8, 234.98, 224.73, 216.77, 186.81, 142.46, 90.46, 80.9]",53,C++,2023-03-10,ggml,keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，121,872 stars，最近可用 OpenRank 158.32。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
153097643,openvinotoolkit/openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,10910,409,3403,879,Apache-2.0,false,2026-09-24,27.34,35.69,"[203.95,193.62,172.78,157.73,144.15,159.96,139.38,126.15,109.86,74.42,44.65,27.34]","[193.62, 172.78, 157.73, 144.15, 159.96, 139.38, 126.15, 109.86, 74.42, 44.65, 27.34, 35.69]",39,C++,2018-10-15,"ai,computer-vision,deep-learning,deploy-ai,diffusion-models,generative-ai,good-first-issue,inference,llm-inference,natural-language-processing,nlp,openvino,optimize-ai,performance-boost,recommendation-system,speech-recognition,stable-diffusion,transformers,yolo",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，10,585 stars，最近可用 OpenRank 53.67。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
136202695,mlflow/mlflow,"The open source AI engineering platform for agents, LLMs, and ML models. MLflow enables teams of all sizes to debug, evaluate, monitor, and optimize production-quality AI applications while controlling costs and managing access to models and data.",28125,446,6352,2144,Apache-2.0,false,2026-09-24,31.5,28.1,"[111.37,107.38,106.57,105.73,107.73,111.34,106.97,96.34,79.88,66.96,48.66,31.5]","[107.38, 106.57, 105.73, 107.73, 111.34, 106.97, 96.34, 79.88, 66.96, 48.66, 31.5, 28.1]",22,Python,2018-06-05,"agentops,agents,ai,ai-governance,apache-spark,evaluation,langchain,llm-evaluation,llmops,machine-learning,ml,mlflow,mlops,model-management,observability,open-source,openai,prompt-engineering",keep,Model Infra,Pre-Train · Evaluation & observability,"当前图中的 Pre-Train · Evaluation & observability 代表项目；仓库仍在维护，27,247 stars，最近可用 OpenRank 52.06。",该区同时包含实验追踪和模型生命周期管理，需避免与 Agent observability 混用。,ok,,
515647260,1Panel-dev/1Panel,"🔥 1Panel is a modern, open-source Linux server management panel and a lightweight AI management platform.",37014,124,3360,334,GPL-3.0,false,2026-09-24,14.66,9.15,"[105.75,91.18,73.81,59.74,71.2,63.36,49.25,42.27,29.97,22.23,14.04,14.66]","[91.18, 73.81, 59.74, 71.2, 63.36, 49.25, 42.27, 29.97, 22.23, 14.04, 14.66, 9.15]",8,Go,2022-07-19,"agent,deepseek-harness,docker,docker-ui,hermes,hermes-agent,linux,lnmp,ollama,openclaw,openresty,qwenpaw,webmin",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；36,337 stars，最近可用 OpenRank 14.00，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
642497346,langfuse/langfuse,"🪢 Open source agent evals & observability: Trace, evaluate, and improve LLM applications with one open platform.",35008,209,3842,927,NOASSERTION,false,2026-09-24,31.4,34.77,"[100.04,104.09,99.96,97.3,91.02,77.48,72.29,64.31,58.68,46.11,41.18,31.4]","[104.09, 99.96, 97.3, 91.02, 77.48, 72.29, 64.31, 58.68, 46.11, 41.18, 31.4, 34.77]",22,TypeScript,2023-05-18,"analytics,autogen,evaluation,langchain,large-language-models,llama-index,llm,llm-evaluation,llm-observability,llmops,monitoring,observability,open-source,openai,playground,prompt-engineering,prompt-management,self-hosted,ycombinator",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，32,022 stars，最近可用 OpenRank 38.80。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
86031674,wandb/wandb,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation to production.",11260,232,899,987,MIT,false,2026-09-24,33.87,28.99,"[84.7,86.37,77.47,76.89,71.21,67.76,63.6,59.54,51.61,43.27,39.45,33.87]","[86.37, 77.47, 76.89, 71.21, 67.76, 63.6, 59.54, 51.61, 43.27, 39.45, 33.87, 28.99]",8,Python,2017-03-24,"ai,collaboration,data-science,data-versioning,deep-learning,experiment-track,hyperparameter-optimization,hyperparameter-search,hyperparameter-tuning,jax,keras,machine-learning,ml-platform,mlops,model-versioning,pytorch,reinforcement-learning,reproducibility,tensorflow",keep,Model Infra,Pre-Train · Evaluation & observability,"当前图中的 Pre-Train · Evaluation & observability 代表项目；仓库仍在维护，11,209 stars，最近可用 OpenRank 33.98。",该区同时包含实验追踪和模型生命周期管理，需避免与 Agent observability 混用。,ok,,
638951438,comet-ml/opik,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.",22218,153,1826,246,Apache-2.0,false,2026-09-24,27.22,28.4,"[68.95,68.86,70.39,70.94,70.1,74.01,66.56,63.06,59.82,45.0,35.93,27.22]","[68.86, 70.39, 70.94, 70.1, 74.01, 66.56, 63.06, 59.82, 45.0, 35.93, 27.22, 28.4]",20,Python,2023-05-10,"evaluation,hacktoberfest,hacktoberfest2025,langchain,llama-index,llm,llm-evaluation,llm-observability,llmops,open-source,openai,playground,prompt-engineering",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，20,941 stars，最近可用 OpenRank 45.14。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
564072810,Arize-ai/phoenix,AI Observability & Evaluation,11600,230,1153,1032,NOASSERTION,false,2026-09-24,25.11,25.64,"[67.03,70.12,61.89,58.86,52.71,47.7,44.34,42.22,38.49,35.44,29.59,25.11]","[70.12, 61.89, 58.86, 52.71, 47.7, 44.34, 42.22, 38.49, 35.44, 29.59, 25.11, 25.64]",15,Python,2022-11-09,"agents,ai-monitoring,ai-observability,aiengineering,anthropic,datasets,evals,langchain,llamaindex,llm-eval,llm-evaluation,llmops,llms,openai,prompt-engineering,smolagents",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，10,780 stars，最近可用 OpenRank 37.35。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
205706595,mlrun/mlrun,"MLRun is an open source MLOps platform for quickly building and managing continuous ML applications across their lifecycle. MLRun integrates into your development and CI/CD environment and automates the delivery of production data, ML pipelines, and online applications.",1697,94,314,119,Apache-2.0,false,2026-09-24,,9.6,"[48.87,44.01,45.74,43.86,39.18,36.45,38.21,25.44,19.49,20.89,13.38,null]","[44.01, 45.74, 43.86, 39.18, 36.45, 38.21, 25.44, 19.49, 20.89, 13.38, null, 9.6]",2,Python,2019-09-01,"data-engineering,data-science,experiment-tracking,kubernetes,machine-learning,mlops,mlops-workflow,model-serving,python,workflow",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；1,688 stars，最近可用 OpenRank 17.65，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
633927609,promptfoo/promptfoo,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, DeepSeek, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",25417,345,2366,638,MIT,false,2026-09-24,10.32,10.58,"[43.54,42.89,42.2,43.2,46.16,49.33,47.3,34.79,28.64,24.27,15.69,10.32]","[42.89, 42.2, 43.2, 46.16, 49.33, 47.3, 34.79, 28.64, 24.27, 15.69, 10.32, 10.58]",11,TypeScript,2023-04-28,"ci,ci-cd,cicd,evaluation,evaluation-framework,llm,llm-eval,llm-evaluation,llm-evaluation-framework,llmops,pentesting,prompt-engineering,prompt-testing,prompts,rag,red-teaming,testing,vulnerability-scanners",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，23,689 stars，最近可用 OpenRank 17.26。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
